"","agg_code","agg_desc","11","21","22","23","31","32","33","42","48","49","4X","51","52","53","54","55","56","61","62","71","72","81","S0"
"1","11","Agri, Forestry, Fishing",63832,127,0,1841,178010,25680,927,1365,64,0,2095,0,1,3,449,31,834,160,0,401,3597,119,4652
"2","21","Mining, Fossil Extraction",1997.27138956311,132736.061031427,82955.7427390442,13304.1116304759,2696.60659385113,407908.507337486,22649.8184747299,87.1424272400987,654.820051951741,11.6287814838717,94.7270050018132,307.172330097087,7.619401344015,22.2694147764258,731.7928466617,173.803352734672,364.71115704473,288.073270631068,210.325647249191,830.838541666667,602.834112179102,553.902796380813,24490
"3","22","Electricity, Water",5259,4574,22311,3977,12989,40045,26628,8399,4643,13578,23331,3064,4183,58941,2478,7635,1652,5069,6357,2065,18846,3154,23288
"4","23","Construction",8633.6072464112,8272.53392409523,31128.6833933307,3018.6366178449,6154.19668394906,21028.3105010312,19786.9535939997,6474.58863094379,16355.1992429157,1835.06225086753,18053.7529609775,20608.2807966379,25921.2328643952,372521.435829064,4227.94496019183,7000.30393896191,3183.97294512873,6840.10537767829,17867.7360821698,5378.72576543139,12361.7801737269,11617.3247303169,199214.255353122
"5","31","Food, Drink, Textile, Apparel",22570.8876460271,51.1755303306086,31.0273356057848,1216.92649832876,156497.314094715,12913.1485918523,11883.6925452424,3134.81450838932,723.854001125593,136.68239383341,8950.16520501704,2111.63550319357,220.173643975246,2096.07380948714,729.377999139557,133.771751001092,744.787933944468,5360.60432868915,18710.3425886091,4703.97733064169,38488.4388258265,4340.65744448489,42549.8922236683
"6","32","Bio, Chemical, Mineral Products",32023.1599974573,18936.7684623834,25554.1742291223,189489.017407713,67492.6750501576,533437.161327635,157581.217147902,23776.646593993,84897.3349178317,11996.3429716218,18414.3913047026,33880.4050132949,18966.7311577605,23205.0785767211,30247.3320650377,5952.88952846476,21793.3814038528,3929.77997850151,96062.1367117496,4472.939184174,16265.8809355503,16318.9235952197,213681.424939773
"7","33","Metal, Vehicles, Machinery",27500.0079211612,32259.8730447135,26417.7820039262,175220.838763296,40997.0068865409,101686.437646073,1027287.56092987,40985.5912502269,53908.232523074,10445.6659201211,47195.6526316641,74163.2983834176,63627.9287752315,57866.7769954286,47848.256484636,14876.0823479777,35953.4826189281,10445.7186308086,73861.246448401,7942.87979405333,22114.2092928188,38393.3807781229,168861.97274191
"8","42","Wholesale Trade",27599.6712888252,8746.68733393447,10347.6416983853,53976.1515768964,53139.082220904,89625.4479124972,152138.79987596,32369.4832775848,20978.1264992069,3979.62988882799,20265.3474542634,28333.697396371,11735.9067345706,18355.7339112725,14403.5868374861,4385.53767244988,9416.67870248208,3302.7164515312,45150.2092073776,3269.08087905445,14195.4088945069,9328.89967204444,51612.4753335687
"9","4X","Retail Trade",2898.13719826818,981.392149303881,2041.41210645333,75791.1552904747,2381.50642667638,7129.50752392695,8563.34777473972,2946.39095771496,11119.3740863895,909.208705828206,8795.63342207835,2622.47792914729,5594.30258731513,17712.9130915404,2500.18323637013,459.679794032926,2790.94716108223,905.442669347524,1471.53165793006,1554.85649860934,6747.19883862265,5746.03909285958,717
"10","48","Transport",7216.14808069157,7290.73954316653,20498.4933532214,21257.2945008042,27051.1567764872,49105.5411373902,41849.7933429673,12519.8307277105,82037.1235734135,10652.1096932554,18093.5258044522,8594.51730223677,14004.8763733182,11055.5721265301,19384.7239568106,1627.0480564712,7846.5917988222,1748.51210822871,10220.7669281868,3545.94866901575,4619.45111103594,2804.57638904763,43495.4304677358
"11","49","Delivery, Warehousing",581,177,1148,9,147,1205,3712,50795,22952,9283,48284,10224,10944,3894,9358,452,4832,1175,8150,1019,7416,3422,7494
"12","51","Information Industries",597.780903775359,1144.67279877099,2754.57424609277,7806.04203280405,2753.68316928157,7780.73248067136,17772.1746797655,17609.4555819236,4220.73377664034,1415.81951872635,17451.2949109503,235884.660873742,38342.3721695657,18915.375545506,50647.9706589696,13966.3408647108,17885.2692774922,5818.53074095151,14631.7868282806,9290.75819084221,8111.25715032773,7550.84841122286,70692.1359781149
"13","52","Finance, Insurance",5880,17884,11320,11554,7650,12143,32526,31683,37553,5306,29660,12304,567233,184751.36,37052,20150,13597,3922,65460,5165,13254,32958,63900
"14","53","Housing, Real Estate",22661,7850,4004,26735,7592,18296,32867.667217046,48655,30253.7653253103,11634.2346746897,96993,41016,67279,245688.64,86210,35264,22607,30063,107285,25778,48703,42030,64738
"15","54","Science, Prof. Services",4529.42496752901,17502.3489705994,22807.0038820298,53366.2454500195,20682.6502020193,96069.0026220957,182921.084011717,80391.5245047693,15792.3388394702,6588.38404623828,81840.6486524001,132810.807118115,167794.442490069,112378.009866403,210561.110960007,71292.8719668109,45201.9210707678,10766.9942162503,78701.0519559348,19850.9488033479,38176.8235725137,24733.7300369662,284721.474439831
"16","55","Management",0,9837,19,6735,13176,24510,45927,51098,8736,1250,49561,13658,19519,7583,32294,56,26819,3241,31445,4026,60541,8374,839
"17","56","Admin, Support, Waste Services",1081,3433,6180,9533,8424,23912,34771,34523,16283,6048,27697,18598,35117,147468,57793,9023,28130,3256,40363,5947,16578,9339,71509
"18","61","Education",160,0,104,1,0,44,0,459,27,0,1774,366,28,0,33,0,97,2594,82,1362,0,1049,8217
"19","62","Healthcare, Social assistance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,45,0,17394,70,0,43,6325
"20","71","Arts, Entertainment, Recreation",105,40,255,253,281,669,855,1373,389,70,1551,23565.9852046687,3097,3982,5562,3361,1741,612,1499,14197.1191846129,2026,1324,4373
"21","72","Accommodation, Restaurants",552,452,2630,531,1766,4578,5970,3653,6859,1678,4297,5682,21122,24158,22920,3172,10425,1637,26662,1949,6758,2310,13237
"22","81","Repair, Personal services",928,820,2580,6129,3039,7984,8800,14389,11217,1676,10962,6000,23455,21126,10259,5284,7658,2479,15602,2657,9314,5920,21142
"23","S0","Govt., Reuse, Trade Adjustments",782,1388,4150,1601,2854,9168,24420,4842,16329,1091,3787,11111,28056,4907,4917,1772,1960,687,2058,639,3107,1825,23506
