"","agg_code","agg_desc","11","21","22","23","31","32","33","42","48","49","4X","51","52","53","54","55","56","61","62","71","72","81","S0"
"1","11","Agri, Forestry, Fishing",86995,96,0,645,243907,35309,716,1766,117,0,3186,0,1,5,1622,70,1048,182,0,468,4559,194,6053
"2","21","Mining, Fossil Extraction",2200.928494254,165202.43088409,35879.6535871443,10826.935885131,1512.91140359493,563272.490431625,21060.333501251,71.9525561323513,811.393830998427,9.29307237382761,42.8863504473724,448.8134760829,10.0967872313805,58.6537599416718,894.997390917193,78.8706398161764,423.902325426287,235.194479913564,158.777919654258,673.659561929084,519.940082896424,708.896863563204,27508
"3","22","Electricity, Water",4532,9832,26516,3831,10953,43005,23175,15842,3253,12777,29340,6921,5545,58889,4978,8014,2661,7121,15889,3059,25004,4407,24095
"4","23","Construction",8703.6163578165,11254.7097465654,41313.6006812454,3515.19590460141,6215.10706629543,22645.3905467035,20120.3071752813,8735.59531542162,21655.813905891,3362.77068903593,20722.5107907894,24455.6333100968,24925.475281685,383288.634296399,5227.14219392735,7170.02394886595,3769.56995935296,9131.37377855459,20085.2375817007,6148.857714007,14147.0423083489,13021.5343319649,253923.823233094
"5","31","Food, Drink, Textile, Apparel",34202.0800961464,18.3948786539506,10.4226952004342,1358.48117779329,198982.765042258,15710.6812049314,12478.3602175181,4643.96080483833,1119.88241612096,104.388952362857,9913.41106458866,735.21439094363,94.2758587268359,1164.40045125639,4361.9750329534,142.379739474296,475.235093432581,6330.20805226022,26105.0835853299,5094.82443591533,53466.8382763433,4612.00246181282,51385.1644179784
"6","32","Bio, Chemical, Mineral Products",40755.0519787431,36541.0289343978,26535.7957283181,146255.016405153,72527.5810166319,550739.854781633,136937.544151128,36241.4712461677,117331.958132082,17185.7359922179,18756.4848556814,30074.6741623885,16976.7978639936,29003.9281903852,34026.2801688426,5440.63067672538,21837.7094858323,3467.35643692624,85843.387057685,3400.88423480423,19026.9997815021,16529.4269568215,236122.350589337
"7","33","Metal, Vehicles, Machinery",32962.3352165208,50287.8978010253,30655.8998242474,149594.675103087,44614.155193877,100199.679815145,992401.427301137,48525.4462806986,58442.6661518972,14642.5168894899,50519.8500832063,88259.728372784,58222.9615161681,61633.6581052874,56504.126089446,12558.791949311,38664.5836941145,9791.34980590943,93182.2875549228,9202.67432483625,21567.8711304342,45124.8924959926,198042.912884759
"8","42","Wholesale Trade",46910.0059661493,16603.6743182709,12992.2731390043,56279.0251437239,66692.6453136118,114043.286321931,174002.67611915,51356.6315557343,29449.986848381,6823.29851930597,24928.2580748513,38372.6239711358,15159.3479318813,23607.0482032071,22361.669348532,5757.86898852309,12859.0526431635,4499.47534149866,55011.0066104982,4465.36089921554,20546.8713791881,13390.4164881332,75188.0722996937
"9","4X","Retail Trade",2041.10007635185,1308.32625376283,1688.46852229337,62725.22265519,3265.98031107035,8168.04844394234,10135.2160953388,3100.922545953,12630.5835394835,920.129544409054,8263.64587723244,3402.13814590627,5221.57959409269,19798.7255594926,2520.68169669727,589.572129386048,3340.10416811333,956.561586119733,1589.85004981157,1664.93676806167,7232.69638045782,5915.97484946341,705
