"","agg_code","agg_desc","11","21","22","23","31","32","33","42","48","49","4X","51","52","53","54","55","56","61","62","71","72","81","S0"
"1","11","Agri, Forestry, Fishing",71137,101,0,1659,179412,22835,625,1495,58,0,1552,1,0,4,439,23,603,188,357,313,5346,65,1820
"2","21","Mining, Fossil Extraction",2054.22255928004,145504.05079772,74804.9807986372,12355.0298067838,1527.39031295819,399824.083644574,20970.2983639998,143.984150191045,4972.84383799928,20.6130012448519,213.613854534048,289.150968198594,24.5828458542955,4852.17315942573,844.770114413061,255.789908277724,271.626544281869,199.07143940543,426.317508468578,639.817584306588,619.717717303709,490.882444272968,18631
"3","22","Electricity, Water",5151,4911,5231,3343,12023,43540,24670,6853,4280,2774,16124,3771,2989,77719,4233,5343,1975,8330,11451,2701,12601,4254,25882
"4","23","Construction",9157.15323800093,11628.9607395773,33039.95502032,2939.07602137185,6195.82498540235,18399.9496271168,19149.1022537664,7569.61172930099,17787.1974753046,2112.97378885074,24353.0347231113,20978.1133254702,24911.2961653652,367494.299643001,4630.43549200062,7857.72889921759,3345.01752458269,6946.39553871309,18792.9606988206,5513.10740242907,13413.3673499942,12733.0737797502,197641.364578532
"5","31","Food, Drink, Textile, Apparel",22935.675899727,53.1764209481261,33.9910151402333,1733.83996028791,146462.27743857,12798.0641350211,12657.1933482254,2775.6835443038,363.727541563799,134.341691819825,8154.81141722512,540.559841151651,243.030479027054,1867.80641865339,952.293273765202,131.810573343261,725.681657979648,5500.51114420452,16827.308165798,4366.76430876148,63050.2978406552,2804.57473318441,35846.399645879
"6","32","Bio, Chemical, Mineral Products",39889.2499578081,20722.9300762014,29523.2507833359,196742.165550984,67493.6230479791,507032.243383365,147850.188099797,22779.0249104398,107344.438133382,14592.3977806603,20042.4370272026,28565.6342433275,15296.840571999,21896.5121689245,31419.5473187421,6392.89108979495,20338.5233671081,3447.73462712362,83022.0958002983,4537.83458474844,27617.8397779392,15460.9062628958,194460.27357136
"7","33","Metal, Vehicles, Machinery",27055.4905223245,26798.8784403178,24026.7020228343,187919.493268232,36422.0910271076,93647.3905817158,934915.058588281,37002.4671581441,58585.1816435313,8669.17834527917,39948.8918698267,78023.3043859681,66379.1805382473,63798.9923100664,50759.0399706779,12837.683114716,34199.3204236839,9470.09676569492,68112.8822013849,6498.87068820538,25081.4066448815,36028.8727173812,171250.067727141
"8","42","Wholesale Trade",25919.4806899,7606.94649921665,10048.2402435705,54363.8466249949,51102.1853801974,78714.2330495673,145082.378074079,32759.5680434424,22330.0402775603,4688.63523394806,22749.7021930272,21076.0394597136,11591.9365173982,16180.5705154897,13464.9278300796,3100.23568414425,8951.36173368787,3322.32210639388,39746.7438297227,3188.55522283502,17968.9909894518,9084.32493318306,48236.1133054548
"9","4X","Retail Trade",1109.23695419645,633.694240444629,964.028426134457,77658.3097205177,1473.14613113209,7277.99370217151,6420.60684363137,2383.6762728681,4880.94336463588,780.792647997642,8182.89058289858,2303.05372673336,5001.79360948161,16343.0207517117,2513.42572084755,375.978061180754,2161.48746092314,770.31362896014,1691.82681414543,1486.86026723513,6520.84666564379,4761.77704861891,500
